id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365,airbnb_name,star,bedrooms,beds,baths
692712,2101623,Buz,Venice,Entire home/apt,200,30,452,279,Rental unit in Los Angeles,4.54,3,5,1
594777,2824760,Teresa,Lincoln Heights,Entire home/apt,150,30,111,319,Rental unit in Los Angeles,4.72,2,3,1.5
596481,2762016,Dary,Echo Park,Private room,63,30,17,205,Home in Los Angeles,4.76,1,1,1
693634,3548344,Franco,Del Rey,Entire home/apt,209,3,125,0,Home in Los Angeles,4.83,2,3,1
730842,4574089,Biscuit,Downtown,Entire home/apt,200,30,30,365,Loft in Los Angeles,4.90,1,1,1
696061,2101623,Buz,Venice,Entire home/apt,125,30,372,365,Rental unit in Los Angeles,4.50,1,4,2
696078,2101623,Buz,Venice,Entire home/apt,150,30,450,282,Rental unit in Los Angeles,4.59,2,5,2
732392,3352721,Manige,Beverly Grove,Entire home/apt,161,9,114,353,Guesthouse in Beverly Hills,4.56,1,1,1
732969,3817812,Keri,Larchmont,Entire home/apt,199,31,3,169,Rental unit in Los Angeles,5.0,1,1,1
700683,3594588,Tara,Mar Vista,Entire home/apt,459,30,0,0,Home in Los Angeles,5 bedrooms,,5,2.5
733051,1859281,Adee & Itay,Venice,Entire home/apt,275,31,12,275,Guesthouse in Venice,5.0,2,3,1
733673,462242,Robert,Hollywood Hills,Entire home/apt,695,3,27,0,Home in Los Angeles,4.81,3,3,3.5
700798,3595258,Dino,Silver Lake,Entire home/apt,146,30,79,326,Treehouse in Los Angeles,4.58,1,1,1
704727,3595258,Dino,Silver Lake,Entire home/apt,119,30,104,300,Treehouse in Los Angeles,4.56,1,1,1
734774,3831954,Jennifer,Harvard Heights,Entire home/apt,170,30,35,338,Cottage in Los Angeles,4.91,1,1,1
704844,3621161,Shoshana,Encino,Private room,35,30,0,0,Home in Los Angeles,1 bedroom,,1,1
737112,3543207,Jessica,Venice,Private room,135,2,715,324,Home in Los Angeles,4.93,1,2,1
710420,294812,Arna & Terri,Mid-Wilshire,Entire home/apt,147,30,38,365,Rental unit in Los Angeles,4.55,2,2,2
713490,3672482,Bi,Silver Lake,Entire home/apt,119,30,35,349,Home in Los Angeles,4.91,1,1,1
738427,3858964,Charlotte,Hollywood,Entire home/apt,115,30,192,177,Guesthouse in Los Angeles,4.88,1,2,1
719115,3655303,Christal,Panorama City,Private room,59,30,24,363,Home in Los Angeles,4.83,1,1,1
739143,3865105,Michelle,Fairfax,Entire home/apt,95,30,114,58,Guesthouse in Los Angeles,4.82,0,1,1
720051,3298431,Thomas,Mid-City,Entire home/apt,75,30,102,353,Rental unit in Los Angeles,4.55,1,1,1
721679,2122283,Maryam,Westlake,Entire home/apt,95,30,1,156,Home in Los Angeles,2 bedrooms,,3,1
743374,76111,Joy,Pico-Robertson,Private room,125,31,3,365,Rental unit in Los Angeles,5.0,1,2,1
746115,3913511,Scott,Hollywood Hills West,Entire home/apt,223,3,284,286,Home in Los Angeles,4.90,0,1,1
729486,3790270,Jenna,Playa del Rey,Entire home/apt,180,45,18,352,Condo in Playa Del Rey,4.53,2,2,1.5
746876,2765569,Steven & Judy,Venice,Entire home/apt,285,45,43,316,Rental unit in Marina del Rey,4.83,4,5,3
730669,2738689,Dawn,Hollywood Hills West,Entire home/apt,295,7,20,56,Home in Los Angeles,4.85,2,2,1.5
840797,4391012,Jennifer,Echo Park,Entire home/apt,299,3,40,84,Bungalow in Los Angeles,4.87,1,1,1
749702,3940325,Rainy And Michael,Beverly Crest,Entire home/apt,235,30,4,0,Home in Los Angeles,4.50,2,1,1
752388,3655118,Joe & Judy,Venice,Entire home/apt,128,30,391,303,Home in Venice,4.86,1,2,1
844214,4407407,Maile,Silver Lake,Entire home/apt,124,30,312,365,Rental unit in Los Angeles,4.87,1,1,1
754012,3893578,Johnny C,Playa Vista,Entire home/apt,185,30,3,89,Loft in Los Angeles,4.0,2,2,2
755565,3191837,Masha,Mar Vista,Private room,77,4,103,65,Townhouse in Los Angeles,4.85,1,1,1.5
844353,4408146,Sergio And Dom,Sherman Oaks,Entire home/apt,728,2,8,177,Home in Los Angeles,4.88,2,2,2
755774,2765569,Steven & Judy,Venice,Entire home/apt,299,30,20,218,Rental unit in Marina del Rey,4.95,4,5,3.5
844386,4408313,Victoria,Playa del Rey,Entire home/apt,650,4,135,336,Home in Los Angeles,4.90,3,4,2
755837,3953867,Keller,Hollywood Hills,Entire home/apt,400,4,65,7,Home in Los Angeles,4.94,2,2,2
845314,4412791,Oren And Kara,Silver Lake,Entire home/apt,133,3,280,71,Guest suite in Los Angeles,4.95,1,1,1
760543,4009164,Amy,Westwood,Private room,150,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
849360,4434583,Fitzjoy,Silver Lake,Entire home/apt,478,2,266,86,Villa in Los Angeles,4.85,2,3,2
770046,2972149,Will,Hollywood,Entire home/apt,136,3,394,31,Bungalow in Los Angeles,4.85,1,1,1
852580,4451028,Max,Mid-Wilshire,Private room,73,30,131,33,Home in Los Angeles,4.93,1,1,1
771640,2565306,Chance & Mariana,Venice,Private room,65,30,65,21,Rental unit in Los Angeles,4.94,1,1,1
853359,57161,Jefferson,Downtown,Private room,42,3,16,342,Rental unit in Los Angeles,4.38,1,1,11
854589,3982520,Louie & Agla,West Adams,Private room,64,30,133,0,Bungalow in Los Angeles,4.91,1,1,1
776201,1497543,Gramercy,Arlington Heights,Shared room,40,30,25,365,Home in Los Angeles,4.72,1,2,8
776941,2806696,Dom,Venice,Entire home/apt,129,30,58,0,Rental unit in Venice,4.63,1,1,1
869189,4579402,Edward,Van Nuys,Private room,70,30,0,0,Condo in Los Angeles,1 bedroom,,1,1.5
783158,2764207,Sydney,Hollywood,Entire home/apt,257,30,113,0,Home in Hollywood,4.58,4,5,2.5
873046,646038,Darren,Hancock Park,Entire home/apt,120,30,0,89,Rental unit in Los Angeles,2 bedrooms,,1,1
783234,2079258,Honeybee,Venice,Entire home/apt,224,30,55,347,Rental unit in Marina del Rey,4.71,2,2,2
789243,2609082,Tiffany,Koreatown,Entire home/apt,119,30,9,87,Rental unit in Los Angeles,4.44,0,1,1
873218,4588522,Hannah,Woodland Hills,Entire home/apt,700,30,7,358,Home in Woodland Hills,4.71,2,3,2
882158,4667186,Natalie,Mid-City,Entire home/apt,85,30,54,140,Guesthouse in Los Angeles,4.78,1,1,1
792198,867162,Sasha,Silver Lake,Entire home/apt,446,30,86,352,Rental unit in Los Angeles,4.71,1,1,1
882333,969636,Matthew,Fairfax,Entire home/apt,95,30,129,260,Rental unit in Los Angeles,4.73,0,1,1
797642,57161,Jefferson,Downtown,Private room,44,2,96,359,Hostel in Los Angeles,4.39,1,1,11
884715,4686786,Jon,Harbor City,Entire home/apt,250,60,1,268,Cabin in Los Angeles,2 bedrooms,,2,1.5
797694,57161,Jefferson,Downtown,Private room,44,2,96,359,Hostel in Los Angeles,4.50,0,1,11
798535,2149233,Ann,Silver Lake,Entire home/apt,119,3,302,326,Guest suite in Los Angeles,4.87,0,1,1
890924,4732895,Christopher,North Hollywood,Private room,55,10,75,143,Home in North Hollywood,4.82,1,1,1
892469,4743375,Rebekah The Aussie,Arlington Heights,Private room,68,30,248,288,Home in Los Angeles,4.66,1,2,1.5
893506,2824760,Teresa,Lincoln Heights,Private room,65,30,12,276,Home in Los Angeles,4.80,1,2,1.5
802935,4225548,Joanna,Hollywood Hills West,Entire home/apt,129,365,35,89,Rental unit in Los Angeles,4.71,2,1,1.5
893786,2344764,Kevin,Venice,Entire home/apt,673,30,492,7,Rental unit in Venice,4.97,2,3,1
808398,1772135,Hugo And Estela,Playa del Rey,Entire home/apt,169,30,13,325,Rental unit in Playa Del Rey,4.77,2,1,1
899872,57161,Jefferson,Downtown,Private room,42,2,35,360,Hostel in Los Angeles,4.23,1,1,11
808721,57161,Jefferson,Downtown,Private room,46,3,82,356,Hostel in Los Angeles,4.29,1,2,11
808891,969636,Matthew,Fairfax,Entire home/apt,95,30,158,246,Rental unit in Los Angeles,4.52,0,1,1
900567,4809657,Carrie,Palms,Entire home/apt,120,30,28,173,Rental unit in Los Angeles,4.61,1,1,1
809072,3504928,Quynh,East Hollywood,Entire home/apt,74,30,5,0,Rental unit in Los Angeles,4.60,1,1,1
810082,4260628,Darrell,Hollywood Hills West,Private room,205,2,367,354,Home in Los Angeles,4.93,1,1,1
814971,4281624,Adriana,Sawtelle,Private room,100,30,181,179,Loft in Los Angeles,4.14,1,3,1
816743,192939,Lisa,Hollywood,Private room,179,30,5,179,Rental unit in Los Angeles,4.80,1,2,1
819960,4306634,Karin And Sean,Sherman Oaks,Entire home/apt,120,30,95,0,"Guesthouse in Sherman Oaks, Los Angeles",4.94,1,1,1
913055,2006759,Cathy,West Hills,Entire home/apt,87,31,121,364,Guesthouse in Los Angeles,4.76,1,2,1
821996,57161,Jefferson,Downtown,Private room,36,2,33,349,Hostel in Los Angeles,4.48,2,1,11
822169,4317352,Scott,Beverly Crest,Entire home/apt,10000,30,53,365,Home in Beverly Hills,4.82,4,,5
915336,4812255,Christopher,Venice,Entire home/apt,169,3,237,74,Guesthouse in Venice,4.93,1,1,1
916821,4119851,Sean,Hollywood,Private room,55,30,18,0,Rental unit in Los Angeles,4.18,1,1,2
823617,4204367,Shaked,Hollywood Hills,Entire home/apt,149,30,18,275,Townhouse in Los Angeles,4.94,1,1,1
920895,2765569,Steven & Judy,Venice,Entire home/apt,285,60,31,179,Rental unit in Marina del Rey,4.74,4,6,3.5
826887,66096,Andrew,Venice,Entire home/apt,499,3,7,203,Home in Santa Monica,4.86,3,7,2
921737,1511369,D. Marilyn,Hollywood,Entire home/apt,108,31,175,61,Rental unit in Los Angeles,4.74,2,2,1
828216,3392276,Amir,West Los Angeles,Entire home/apt,102,30,29,305,Rental unit in Los Angeles,4.93,1,1,1
932354,2566215,Jo-Ann,Venice,Entire home/apt,240,3,369,265,Home in Venice,4.93,0,1,1
828384,4342996,Bryan,Silver Lake,Entire home/apt,120,30,34,0,Rental unit in Los Angeles,4.45,1,2,1
934488,706094,Lisa,Venice,Entire home/apt,235,2,448,0,Loft in Los Angeles,4.90,1,2,1
828540,57161,Jefferson,Downtown,Private room,40,2,18,333,Hostel in Los Angeles,4.61,1,1,11
934609,969636,Matthew,Hancock Park,Entire home/apt,110,30,115,157,Rental unit in Los Angeles,4.61,1,1,1
832900,84714,Kris & Danielle,Mar Vista,Entire home/apt,195,30,138,297,Guest suite in Los Angeles,4.97,1,1,1
934688,1254174,Felix,Venice,Private room,69,30,2,0,Rental unit in Venice,1 bedroom,,1,1
838943,2974166,Russell,Sherman Oaks,Private room,56,30,141,336,Townhouse in Los Angeles,4.90,1,1,1
937869,5063938,Sheena,Woodland Hills,Private room,125,2,31,178,Home in Woodland Hills,4.94,1,1,1.5
839546,2795861,Gabriel,Montecito Heights,Entire home/apt,350,30,18,173,Villa in Los Angeles,4.67,3,3,2
945240,5120025,Mark & Rita,Los Feliz,Entire home/apt,499,30,5,0,Home in Los Angeles,5.0,4,7,3
960372,1458653,Lauren,Venice,Entire home/apt,200,30,130,179,Rental unit in Los Angeles,4.62,1,1,1
945586,5122857,Roland,Hollywood Hills West,Entire home/apt,982,2,99,74,Villa in Los Angeles,4.93,4,4,3.5
961834,3392276,Amir,West Los Angeles,Entire home/apt,34,30,54,269,Rental unit in Los Angeles,4.69,0,1,1
945663,5123369,Herbert,Hancock Park,Entire home/apt,850,5,9,116,Home in Los Angeles,4.88,4,4,2.5
961852,3636235,Ari,Silver Lake,Entire home/apt,499,2,283,24,Home in Los Angeles,4.96,2,2,2
947846,4418650,Clara,Hollywood,Private room,130,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
964803,5260212,Swaga,Silver Lake,Entire home/apt,90,4,60,3,Condo in Los Angeles,4.95,1,1,1.5
967783,5280356,Paul,Mar Vista,Private room,78,1,343,85,Home in Los Angeles,4.89,1,1,1
950208,5154680,Kathy,Beverly Grove,Private room,81,30,95,226,Home in Los Angeles,4.93,1,1,1
951054,4743375,Rebekah The Aussie,Arlington Heights,Private room,88,30,45,88,Home in Los Angeles,4.93,1,1,1.5
969436,5294171,Justin,Sherman Oaks,Entire home/apt,230,30,26,354,Guesthouse in Sherman Oaks,5.0,1,1,1
951058,4743375,Rebekah The Aussie,Arlington Heights,Private room,68,30,245,269,Home in Los Angeles,4.76,1,1,1
970942,6225275,Katie,Beverly Grove,Entire home/apt,187,30,35,365,Rental unit in Los Angeles,4.71,1,1,1
971154,6225275,Katie,Beverly Grove,Entire home/apt,138,30,49,365,Rental unit in Los Angeles,4.61,1,1,1
973113,5320837,Dean,Echo Park,Entire home/apt,140,32,36,168,Rental unit in Los Angeles,4.89,1,1,1
975453,5335305,Todd,Mid-City,Entire home/apt,94,1,432,151,Guest suite in Los Angeles,4.78,1,2,1
958435,1795029,Raymond,Venice,Entire home/apt,882,2,580,0,Home in Venice,4.97,3,9,2.5
959751,3392276,Amir,West Los Angeles,Entire home/apt,43,30,72,269,Rental unit in Los Angeles,4.69,0,1,1
975929,3608303,Veronica,Hollywood Hills,Entire home/apt,654,30,37,269,Home in Los Angeles,4.92,3,3,3
976067,5340395,Carole,Sawtelle,Private room,50,180,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
981534,4075127,Kaesy,Venice,Entire home/apt,256,30,60,358,Condo in Los Angeles,4.77,2,2,2
1090564,5992151,Laura,Los Feliz,Entire home/apt,95,30,196,36,Rental unit in Los Angeles,4.78,1,2,1
982128,5378411,Todd,Echo Park,Entire home/apt,85,30,58,0,Bungalow in Los Angeles,4.74,0,1,1
1090649,662129,Verena,Venice,Private room,85,30,6,365,Bungalow in Venice,5.0,1,1,1
1092952,6005593,Sue And Gideon,Echo Park,Entire home/apt,110,2,432,108,Guesthouse in Los Angeles,4.80,1,2,1
983537,5390998,Stuart,Fairfax,Entire home/apt,140,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
1095376,5686577,Jamie,Echo Park,Entire home/apt,106,30,90,305,Rental unit in Los Angeles,4.78,1,1,1
1097756,5063938,Sheena,Woodland Hills,Entire home/apt,338,3,99,354,Home in Los Angeles,4.99,3,3,2.5
984743,2400215,Paula,Hollywood Hills,Entire home/apt,365,2,166,347,Guest suite in Los Angeles,4.82,2,2,2
985864,5409892,V,Downtown,Entire home/apt,125,30,1,89,Loft in Los Angeles,1 bedroom,,1,1.5
1101568,5757665,Ann,Sherman Oaks,Private room,55,31,29,89,Home in Sherman Oaks,4.97,1,1,1
1104042,5911810,Lauretta,Hollywood,Entire home/apt,250,30,0,0,Home in Los Angeles,1 bedroom,,2,1
990385,57161,Jefferson,Downtown,Private room,43,2,42,364,Hostel in Los Angeles,4.24,2,1,11
994791,5463897,Mona,Palms,Private room,48,30,32,162,Rental unit in Los Angeles,4.97,1,1,1
1107730,6082052,Shauna,Silver Lake,Private room,89,30,21,365,Townhouse in Los Angeles,4.95,1,1,1.5
1108077,2734452,Christine,Palms,Entire home/apt,500,30,3,358,Home in Los Angeles,5.0,2,2,2
1006774,619302,Leslie,West Los Angeles,Private room,92,1,183,58,Condo in Los Angeles,4.79,1,1,1
1109439,329040,Leigh And Stefanie,Venice,Entire home/apt,192,2,532,247,Bungalow in Venice,4.75,2,3,1
1006850,3211667,Alayha,Palms,Private room,45,30,51,364,Rental unit in Los Angeles,4.62,1,1,1
1010168,3858964,Charlotte,Hollywood,Entire home/apt,213,30,7,117,Home in Los Angeles,5.0,2,3,1.5
1112589,6015007,Tony,Venice,Entire home/apt,78,30,622,0,Guesthouse in Venice,4.91,1,1,1
1115108,6097452,Angelika,Venice,Entire home/apt,175,31,12,365,Cottage in Venice,5.0,1,1,1
1012454,5570262,Alicia,Hollywood Hills,Entire home/apt,200,30,93,353,Home in Los Angeles,4.92,2,2,2
1115276,6121136,Gisele,Silver Lake,Entire home/apt,119,30,118,285,Guesthouse in Los Angeles,4.91,2,1,1
1013865,2665108,Angela,Venice,Private room,82,2,268,0,Guesthouse in Venice,4.94,1,1,1
1121391,6152527,Catalina,Sunland,Private room,100,30,0,0,Home in Los Angeles,1 bedroom,,1,1
1014088,3865105,Michelle,Fairfax,Entire home/apt,65,30,57,20,Guest suite in Los Angeles,4.75,1,1,1
1014540,1092828,Tyrrell,Highland Park,Private room,45,30,246,12,Home in Los Angeles,4.80,1,1,1
1124841,1307958,Tali,Venice,Entire home/apt,554,30,15,178,Rental unit in Los Angeles,4.80,3,4,2
1019417,5580795,Charlie,Hollywood Hills,Entire home/apt,225,31,2,358,Home in Los Angeles,1 bedroom,,1,1.5
1125114,2502339,Monica,Bel-Air,Entire home/apt,958,30,0,173,Home in Los Angeles,4 bedrooms,,6,3
1021820,1458653,Lauren,Venice,Entire home/apt,300,30,152,89,Rental unit in Los Angeles,4.65,2,2,1.5
1125117,57161,Jefferson,Downtown,Private room,45,2,51,364,Hostel in Los Angeles,4.33,1,1,11
1125142,57161,Jefferson,Downtown,Private room,43,2,64,358,Hostel in Los Angeles,4.28,1,1,11
1024339,5639220,Fatima,Los Feliz,Private room,70,30,14,0,Rental unit in Los Angeles,4.79,1,1,1
1126626,3525910,Claire,Venice,Entire home/apt,300,30,18,204,Cottage in Venice,4.89,3,3,2
1025161,5644575,Rebecca,Mid-Wilshire,Private room,105,1,877,269,Home in Los Angeles,4.87,1,1,1
1126884,6182252,Natalie And Michael,Eagle Rock,Entire home/apt,140,30,78,337,Home in Los Angeles,4.74,1,1,1
1127572,6186422,Michail,Beverly Grove,Private room,100,300,36,329,Condo in West Hollywood,4.86,1,1,1
1130059,6199788,B,Hollywood,Private room,59,30,115,0,Rental unit in Los Angeles,4.85,1,1,1
1036792,5704561,Louis And Ludovic,Mid-Wilshire,Entire home/apt,125,4,315,52,Guesthouse in Los Angeles,4.94,0,2,1
1041616,3187019,Johnny & Ginny,Beverly Grove,Entire home/apt,119,30,1,364,Rental unit in Los Angeles,2 bedrooms,,2,2
1042878,5741839,Sima,Mar Vista,Entire home/apt,190,30,99,365,Guesthouse in Los Angeles,4.83,0,1,1
1043146,5743628,Peter,Hollywood Hills West,Entire home/apt,856,30,11,365,Home in Los Angeles,4.82,3,3,2
1045052,5752624,Sarah,Beverly Grove,Entire home/apt,110,30,116,0,Guesthouse in West Hollywood,4.86,1,1,1
1132215,6210721,Robert,Silver Lake,Entire home/apt,215,30,99,365,Home in Los Angeles,4.72,3,4,2
1135010,1311988,Pia-Louise,Downtown,Entire home/apt,165,30,60,365,Rental unit in Los Angeles,4.93,1,1,1
1045863,1416717,Cynthia,Sawtelle,Entire home/apt,159,30,12,148,Rental unit in Los Angeles,5.0,2,2,2.5
1138652,1896248,Jerry,Mid-Wilshire,Private room,80,30,1,359,Rental unit in Los Angeles,1 bedroom,,1,1
1138715,5935363,Sd,Hollywood,Entire home/apt,199,30,86,365,Rental unit in Los Angeles,4.75,2,4,2
1140691,3662459,Barry,Hollywood Hills,Entire home/apt,85,30,18,0,Guest suite in Los Angeles,4.72,1,2,1
1140770,6255849,Annabel,Sawtelle,Private room,169,7,7,365,Rental unit in Los Angeles,4.43,1,1,1
1046293,5757665,Ann,Sherman Oaks,Private room,67,7,57,51,Home in Sherman Oaks,4.91,1,1,1
1141298,6258733,Ray,Venice,Entire home/apt,135,30,108,335,Condo in Marina del Rey,4.85,1,2,1
1147968,685976,Paul,Hancock Park,Entire home/apt,175,30,113,47,Guesthouse in Los Angeles,4.99,1,1,1
1053404,5799839,Barbara,Mid-Wilshire,Private room,115,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,
1054981,2451422,Stephen,Venice,Entire home/apt,400,5,108,160,Townhouse in Venice,4.96,2,3,2.5
1056743,1512660,Lynn,Echo Park,Entire home/apt,100,31,279,332,Rental unit in Los Angeles,4.82,1,1,1
1160233,6136641,Allen,Montecito Heights,Private room,64,30,23,0,Condo in Los Angeles,4.45,1,1,1
1160367,6358823,David,Reseda,Entire home/apt,110,5,11,205,Home in Reseda,4.91,2,2,2
1069809,2021412,Heather,Echo Park,Entire home/apt,250,30,2,76,Home in Los Angeles,2 bedrooms,,2,2
1167685,4324567,Serena,Studio City,Entire home/apt,197,3,305,352,Guesthouse in Studio City,4.91,1,1,1.5
1074732,3381181,Craig,Venice,Entire home/apt,139,30,97,45,Rental unit in Los Angeles,4.93,1,1,1
1076860,5925741,Tnah Louise,Echo Park,Entire home/apt,165,30,15,301,Bungalow in Los Angeles,5.0,1,1,1
1168086,6397101,Greg,Hollywood,Private room,135,1,356,49,Bungalow in Los Angeles,4.99,1,1,1
1170934,839239,Jessica,East Hollywood,Entire home/apt,92,30,58,364,Rental unit in Los Angeles,4.66,1,1,1
1083801,5958166,Angie,Hollywood Hills,Entire home/apt,345,31,16,365,Rental unit in Los Angeles,4.69,3,3,2
1172076,489690,Shelley,Pacific Palisades,Entire home/apt,225,30,14,41,Rental unit in Los Angeles,4.86,2,2,1
1083874,5959544,Robert,Baldwin Hills/Crenshaw,Shared room,100,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
1173896,6424835,Michael,Pico-Robertson,Private room,45,31,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
1087793,2821124,Kara,Beverly Grove,Entire home/apt,148,30,65,262,Rental unit in Los Angeles,4.88,1,1,1
1220989,6660841,Kareen,Silver Lake,Entire home/apt,350,30,46,343,Home in Los Angeles,4.89,3,3,1.5
1221430,5555726,Randy,Mid-City,Private room,60,6,178,78,Home in Los Angeles,4.92,1,1,1
1180428,6457603,Dee & Mike,Mount Washington,Entire home/apt,138,2,281,156,Guest suite in Los Angeles,4.95,1,1,1
1186217,6486378,Joshua,Beverly Crest,Entire home/apt,595,30,128,365,Home in Beverly Hills,4.75,3,3,4
1226155,4163838,Visperd,Silver Lake,Entire home/apt,150,30,75,179,Home in Los Angeles,4.77,3,3,1
1187054,6490951,Clinton,Downtown,Entire home/apt,150,180,14,363,Condo in Los Angeles,5.0,1,1,1
1187091,6490469,Walter,San Pedro,Entire home/apt,128,30,65,301,Bungalow in San Pedro,4.90,2,2,1
1226324,6689265,Henry,Vermont Square,Private room,49,2,443,262,Rental unit in Los Angeles,4.93,1,2,1
1189852,4453063,Yari,Hollywood Hills,Entire home/apt,464,30,9,0,Home in Los Angeles,5.0,5,6,4
1200697,6483621,Patrice,Highland Park,Entire home/apt,195,30,6,363,Home in Los Angeles,5.0,2,3,1
1236800,6660373,Kirt,Pico-Robertson,Private room,12,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,0
1240012,57161,Jefferson,Downtown,Private room,45,3,46,315,Hostel in Los Angeles,4.59,1,1,11
1240735,4260628,Darrell,Hollywood Hills West,Private room,215,2,441,350,Home in Los Angeles,4.98,1,1,1
1240859,2622454,Mary,Hollywood,Private room,65,30,463,351,Hostel in Los Angeles,4.71,1,1,3.5
1240876,2622454,Mary,Hollywood,Private room,65,30,522,365,Hostel in Los Angeles,4.63,1,1,3.5
1240889,2622454,Mary,Hollywood,Private room,60,30,562,365,Hostel in Los Angeles,4.58,1,1,3.5
1212897,6328783,Amadea,Mar Vista,Entire home/apt,255,30,1,177,Bungalow in Los Angeles,2 bedrooms,,2,1
1240919,2622454,Mary,Hollywood,Private room,65,30,633,359,Hostel in Los Angeles,4.74,1,2,3.5
1213127,4983491,Cynthia & Gustavo,Venice,Entire home/apt,217,3,268,352,Home in Venice,4.91,0,2,1
1240928,2622454,Mary,Hollywood,Private room,65,30,563,350,Hostel in Los Angeles,4.74,1,1,3.5
1243943,6780040,Russell,Hollywood Hills,Entire home/apt,430,4,130,102,Home in Los Angeles,4.95,2,2,2
1246134,2458647,Mark,Venice,Private room,129,3,154,89,Townhouse in Venice,4.87,1,1,1
1217295,6169252,Judy,Highland Park,Entire home/apt,200,4,36,330,Home in Los Angeles,4.78,2,2,1
1246974,6582790,Barbara,Mar Vista,Entire home/apt,146,30,2,32,Home in Los Angeles,3 bedrooms,,3,2
1249253,819926,Coco And Jon,Los Feliz,Entire home/apt,105,30,284,0,Guesthouse in Los Angeles,4.91,1,1,1
